source,task,condition,offer_amount,agent_index,rank,feature_label,activation
lottery,safe_risky_choice,steering,165.0,20.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,20.0,3,predicting uncertain outcomes,89.0
lottery,safe_risky_choice,steering,165.0,20.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,20.0,5,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,20.0,6,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,20.0,7,taking risks and responsibility,38.0
lottery,safe_risky_choice,steering,165.0,20.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,20.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,20.0,10,security and safety concepts,26.0
lottery,safe_risky_choice,steering,165.0,21.0,1,sacrifice for or at,179.0
lottery,safe_risky_choice,steering,165.0,21.0,2,before activities or anything,137.0
lottery,safe_risky_choice,steering,165.0,21.0,3,predicting uncertain outcomes,90.0
lottery,safe_risky_choice,steering,165.0,21.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,21.0,5,taking risks and responsibility,41.0
lottery,safe_risky_choice,steering,165.0,21.0,6,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,21.0,7,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,21.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,21.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,21.0,10,security and safety concepts,26.0
lottery,safe_risky_choice,steering,165.0,22.0,1,sacrifice for or at,186.0
lottery,safe_risky_choice,steering,165.0,22.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,22.0,3,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,steering,165.0,22.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,22.0,5,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,22.0,6,assignments and code constructs,39.0
lottery,safe_risky_choice,steering,165.0,22.0,7,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,22.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,22.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,22.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,23.0,1,sacrifice for or at,178.0
lottery,safe_risky_choice,steering,165.0,23.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,23.0,3,predicting uncertain outcomes,89.0
lottery,safe_risky_choice,steering,165.0,23.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,23.0,5,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,23.0,6,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,23.0,7,taking risks and responsibility,38.0
lottery,safe_risky_choice,steering,165.0,23.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,23.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,23.0,10,security and safety concepts,26.0
lottery,safe_risky_choice,steering,165.0,24.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,24.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,24.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,24.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,24.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,24.0,6,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,24.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,24.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,24.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,24.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,25.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,25.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,25.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,25.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,25.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,25.0,6,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,25.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,25.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,25.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,25.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,26.0,1,sacrifice for or at,199.0
lottery,safe_risky_choice,steering,165.0,26.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,26.0,3,predicting uncertain outcomes,106.0
lottery,safe_risky_choice,steering,165.0,26.0,4,taking risks and responsibility,49.0
lottery,safe_risky_choice,steering,165.0,26.0,5,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,26.0,6,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,26.0,7,permission and authorization,38.0
lottery,safe_risky_choice,steering,165.0,26.0,8,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,26.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,26.0,10,The user assistant role,26.0
lottery,safe_risky_choice,steering,165.0,27.0,1,sacrifice for or at,199.0
lottery,safe_risky_choice,steering,165.0,27.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,27.0,3,predicting uncertain outcomes,106.0
lottery,safe_risky_choice,steering,165.0,27.0,4,taking risks and responsibility,49.0
lottery,safe_risky_choice,steering,165.0,27.0,5,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,27.0,6,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,27.0,7,permission and authorization,38.0
lottery,safe_risky_choice,steering,165.0,27.0,8,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,27.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,27.0,10,The user assistant role,26.0
lottery,safe_risky_choice,steering,165.0,28.0,1,sacrifice for or at,176.0
lottery,safe_risky_choice,steering,165.0,28.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,28.0,3,predicting uncertain outcomes,88.0
lottery,safe_risky_choice,steering,165.0,28.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,28.0,5,taking risks and responsibility,41.0
lottery,safe_risky_choice,steering,165.0,28.0,6,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,28.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,28.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,28.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,28.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,29.0,1,sacrifice for or at,178.0
lottery,safe_risky_choice,steering,165.0,29.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,29.0,3,predicting uncertain outcomes,89.0
lottery,safe_risky_choice,steering,165.0,29.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,29.0,5,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,29.0,6,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,29.0,7,taking risks and responsibility,38.0
lottery,safe_risky_choice,steering,165.0,29.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,29.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,29.0,10,security and safety concepts,26.0
lottery,safe_risky_choice,steering,165.0,30.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,30.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,30.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,30.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,30.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,30.0,6,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,30.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,30.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,30.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,30.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,31.0,1,sacrifice for or at,176.0
lottery,safe_risky_choice,steering,165.0,31.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,31.0,3,predicting uncertain outcomes,88.0
lottery,safe_risky_choice,steering,165.0,31.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,31.0,5,taking risks and responsibility,41.0
lottery,safe_risky_choice,steering,165.0,31.0,6,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,31.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,31.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,31.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,31.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,32.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,32.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,32.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,32.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,32.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,32.0,6,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,32.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,32.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,32.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,32.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,33.0,1,sacrifice for or at,178.0
lottery,safe_risky_choice,steering,165.0,33.0,2,before activities or anything,139.0
lottery,safe_risky_choice,steering,165.0,33.0,3,predicting uncertain outcomes,89.0
lottery,safe_risky_choice,steering,165.0,33.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,33.0,5,choose between options,40.0
lottery,safe_risky_choice,steering,165.0,33.0,6,assignments and code constructs,38.0
lottery,safe_risky_choice,steering,165.0,33.0,7,taking risks and responsibility,38.0
lottery,safe_risky_choice,steering,165.0,33.0,8,permission and authorization,37.0
lottery,safe_risky_choice,steering,165.0,33.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,33.0,10,security and safety concepts,26.0
lottery,safe_risky_choice,steering,165.0,34.0,1,sacrifice for or at,176.0
lottery,safe_risky_choice,steering,165.0,34.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,34.0,3,predicting uncertain outcomes,88.0
lottery,safe_risky_choice,steering,165.0,34.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,34.0,5,taking risks and responsibility,41.0
lottery,safe_risky_choice,steering,165.0,34.0,6,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,34.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,34.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,34.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,34.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,35.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,35.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,35.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,35.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,35.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,35.0,6,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,35.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,35.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,35.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,35.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,36.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,36.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,36.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,36.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,36.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,36.0,6,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,36.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,36.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,36.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,36.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,37.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,37.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,37.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,37.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,37.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,37.0,6,taking risks and responsibility,39.0
lottery,safe_risky_choice,steering,165.0,37.0,7,assignments and code constructs,37.0
lottery,safe_risky_choice,steering,165.0,37.0,8,permission and authorization,36.0
lottery,safe_risky_choice,steering,165.0,37.0,9,generating descriptive scenes,36.0
lottery,safe_risky_choice,steering,165.0,37.0,10,HTML formatting and structure,26.0
lottery,safe_risky_choice,steering,165.0,38.0,1,sacrifice for or at,174.0
lottery,safe_risky_choice,steering,165.0,38.0,2,before activities or anything,134.0
lottery,safe_risky_choice,steering,165.0,38.0,3,predicting uncertain outcomes,86.0
lottery,safe_risky_choice,steering,165.0,38.0,4,programming setup and parameters,41.0
lottery,safe_risky_choice,steering,165.0,38.0,5,choose between options,41.0
lottery,safe_risky_choice,steering,165.0,38.0,6,taking risks and responsibility,39.0
