source,task,condition,offer_amount,agent_index,rank,feature_label,activation
lottery,safe_risky_choice,slightly_prompting,110,37,8,Economic tradeoffs and payoff structures in social contexts,16.0
lottery,safe_risky_choice,slightly_prompting,110,37,9,Linguistic connectors that create fluid prose transitions,16.0
lottery,safe_risky_choice,slightly_prompting,110,37,10,Connecting phrases and transitions when reformulating text,15.0
lottery,safe_risky_choice,slightly_prompting,110,38,1,Probability-based decision making scenarios with explicit numerical comparisons,100.0
lottery,safe_risky_choice,slightly_prompting,110,38,2,The assistant should select between provided options,50.0
lottery,safe_risky_choice,slightly_prompting,110,38,3,Calculated risk-taking behavior and entrepreneurial mindset,36.0
lottery,safe_risky_choice,slightly_prompting,110,38,4,Technical setup and configuration states in experimental procedures,35.0
lottery,safe_risky_choice,slightly_prompting,110,38,5,Rational choice theory and utility maximization in formal decision-making,27.0
lottery,safe_risky_choice,slightly_prompting,110,38,6,The assistant is explaining why it cannot fulfill an unethical request,20.0
lottery,safe_risky_choice,slightly_prompting,110,38,7,Section breaks and formatting elements in structured training data,17.0
lottery,safe_risky_choice,slightly_prompting,110,38,8,Connecting phrases and transitions when reformulating text,16.0
lottery,safe_risky_choice,slightly_prompting,110,38,9,Economic tradeoffs and payoff structures in social contexts,14.0
lottery,safe_risky_choice,slightly_prompting,110,38,10,Task list entries involving children's scheduled activities,13.0
lottery,safe_risky_choice,slightly_prompting,110,39,1,Probability-based decision making scenarios with explicit numerical comparisons,103.0
lottery,safe_risky_choice,slightly_prompting,110,39,2,The assistant should select between provided options,46.0
lottery,safe_risky_choice,slightly_prompting,110,39,3,Technical setup and configuration states in experimental procedures,35.0
lottery,safe_risky_choice,slightly_prompting,110,39,4,Rational choice theory and utility maximization in formal decision-making,24.0
lottery,safe_risky_choice,slightly_prompting,110,39,5,Calculated risk-taking behavior and entrepreneurial mindset,23.0
lottery,safe_risky_choice,slightly_prompting,110,39,6,Economic tradeoffs and payoff structures in social contexts,20.0
lottery,safe_risky_choice,slightly_prompting,110,39,7,Section breaks and formatting elements in structured training data,17.0
lottery,safe_risky_choice,slightly_prompting,110,39,8,Introducing potential risks or possibilities in explanatory contexts,16.0
lottery,safe_risky_choice,slightly_prompting,110,39,9,Connecting phrases and transitions when reformulating text,15.0
lottery,safe_risky_choice,slightly_prompting,110,39,10,Setting up detailed writing or description tasks,13.0
lottery,safe_risky_choice,slightly_prompting,110,40,1,Probability-based decision making scenarios with explicit numerical comparisons,93.0
lottery,safe_risky_choice,slightly_prompting,110,40,2,The assistant should select between provided options,49.0
lottery,safe_risky_choice,slightly_prompting,110,40,3,Technical setup and configuration states in experimental procedures,35.0
lottery,safe_risky_choice,slightly_prompting,110,40,4,Calculated risk-taking behavior and entrepreneurial mindset,30.0
lottery,safe_risky_choice,slightly_prompting,110,40,5,Rational choice theory and utility maximization in formal decision-making,25.0
lottery,safe_risky_choice,slightly_prompting,110,40,6,Section breaks and formatting elements in structured training data,17.0
lottery,safe_risky_choice,slightly_prompting,110,40,7,Economic tradeoffs and payoff structures in social contexts,15.0
lottery,safe_risky_choice,slightly_prompting,110,40,8,Task list entries involving children's scheduled activities,13.0
lottery,safe_risky_choice,slightly_prompting,110,40,9,Setting up detailed writing or description tasks,13.0
lottery,safe_risky_choice,slightly_prompting,110,40,10,Offensive request from the user,13.0
lottery,safe_risky_choice,steering,110,1,1,Willing to take risks or make sacrifices for a goal,176.0
lottery,safe_risky_choice,steering,110,1,2,Executing potentially risky operations that require caution,137.0
lottery,safe_risky_choice,steering,110,1,3,Probability-based decision making scenarios with explicit numerical comparisons,89.0
lottery,safe_risky_choice,steering,110,1,4,Technical setup and configuration states in experimental procedures,42.0
lottery,safe_risky_choice,steering,110,1,5,Calculated risk-taking behavior and entrepreneurial mindset,42.0
lottery,safe_risky_choice,steering,110,1,6,Permission and authorization requirements in technical documentation,40.0
lottery,safe_risky_choice,steering,110,1,7,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,110,1,8,Syntactical patterns for value assignment in code,39.0
lottery,safe_risky_choice,steering,110,1,9,Setting up detailed writing or description tasks,37.0
lottery,safe_risky_choice,steering,110,1,10,Following safety guidelines and best practices in technical contexts,27.0
lottery,safe_risky_choice,steering,110,2,1,Willing to take risks or make sacrifices for a goal,179.0
lottery,safe_risky_choice,steering,110,2,2,Executing potentially risky operations that require caution,136.0
lottery,safe_risky_choice,steering,110,2,3,Probability-based decision making scenarios with explicit numerical comparisons,92.0
lottery,safe_risky_choice,steering,110,2,4,Calculated risk-taking behavior and entrepreneurial mindset,47.0
lottery,safe_risky_choice,steering,110,2,5,Technical setup and configuration states in experimental procedures,42.0
lottery,safe_risky_choice,steering,110,2,6,Permission and authorization requirements in technical documentation,40.0
lottery,safe_risky_choice,steering,110,2,7,The assistant should select between provided options,39.0
lottery,safe_risky_choice,steering,110,2,8,Syntactical patterns for value assignment in code,38.0
lottery,safe_risky_choice,steering,110,2,9,Setting up detailed writing or description tasks,37.0
lottery,safe_risky_choice,steering,110,2,10,The assistant is establishing its capabilities and boundaries,26.0
lottery,safe_risky_choice,steering,110,3,1,Willing to take risks or make sacrifices for a goal,176.0
lottery,safe_risky_choice,steering,110,3,2,Executing potentially risky operations that require caution,137.0
lottery,safe_risky_choice,steering,110,3,3,Probability-based decision making scenarios with explicit numerical comparisons,89.0
lottery,safe_risky_choice,steering,110,3,4,Technical setup and configuration states in experimental procedures,42.0
lottery,safe_risky_choice,steering,110,3,5,Calculated risk-taking behavior and entrepreneurial mindset,42.0
lottery,safe_risky_choice,steering,110,3,6,Permission and authorization requirements in technical documentation,40.0
lottery,safe_risky_choice,steering,110,3,7,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,110,3,8,Syntactical patterns for value assignment in code,39.0
lottery,safe_risky_choice,steering,110,3,9,Setting up detailed writing or description tasks,37.0
lottery,safe_risky_choice,steering,110,3,10,Following safety guidelines and best practices in technical contexts,27.0
lottery,safe_risky_choice,steering,110,4,1,Willing to take risks or make sacrifices for a goal,176.0
lottery,safe_risky_choice,steering,110,4,2,Executing potentially risky operations that require caution,137.0
lottery,safe_risky_choice,steering,110,4,3,Probability-based decision making scenarios with explicit numerical comparisons,89.0
lottery,safe_risky_choice,steering,110,4,4,Technical setup and configuration states in experimental procedures,42.0
lottery,safe_risky_choice,steering,110,4,5,Calculated risk-taking behavior and entrepreneurial mindset,42.0
lottery,safe_risky_choice,steering,110,4,6,Permission and authorization requirements in technical documentation,40.0
lottery,safe_risky_choice,steering,110,4,7,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,110,4,8,Syntactical patterns for value assignment in code,39.0
lottery,safe_risky_choice,steering,110,4,9,Setting up detailed writing or description tasks,37.0
lottery,safe_risky_choice,steering,110,4,10,Following safety guidelines and best practices in technical contexts,27.0
lottery,safe_risky_choice,steering,110,5,1,Willing to take risks or make sacrifices for a goal,177.0
lottery,safe_risky_choice,steering,110,5,2,Executing potentially risky operations that require caution,135.0
lottery,safe_risky_choice,steering,110,5,3,Probability-based decision making scenarios with explicit numerical comparisons,90.0
lottery,safe_risky_choice,steering,110,5,4,Calculated risk-taking behavior and entrepreneurial mindset,46.0
lottery,safe_risky_choice,steering,110,5,5,Technical setup and configuration states in experimental procedures,42.0
lottery,safe_risky_choice,steering,110,5,6,Permission and authorization requirements in technical documentation,40.0
lottery,safe_risky_choice,steering,110,5,7,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,110,5,8,Syntactical patterns for value assignment in code,39.0
lottery,safe_risky_choice,steering,110,5,9,Setting up detailed writing or description tasks,37.0
lottery,safe_risky_choice,steering,110,5,10,Following safety guidelines and best practices in technical contexts,27.0
lottery,safe_risky_choice,steering,110,6,1,Willing to take risks or make sacrifices for a goal,170.0
lottery,safe_risky_choice,steering,110,6,2,Executing potentially risky operations that require caution,133.0
lottery,safe_risky_choice,steering,110,6,3,Probability-based decision making scenarios with explicit numerical comparisons,84.0
lottery,safe_risky_choice,steering,110,6,4,Technical setup and configuration states in experimental procedures,42.0
lottery,safe_risky_choice,steering,110,6,5,Permission and authorization requirements in technical documentation,40.0
lottery,safe_risky_choice,steering,110,6,6,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,110,6,7,Syntactical patterns for value assignment in code,38.0
lottery,safe_risky_choice,steering,110,6,8,Setting up detailed writing or description tasks,37.0
lottery,safe_risky_choice,steering,110,6,9,Calculated risk-taking behavior and entrepreneurial mindset,31.0
lottery,safe_risky_choice,steering,110,6,10,Document structure and formatting syntax,29.0
lottery,safe_risky_choice,steering,110,7,1,Willing to take risks or make sacrifices for a goal,176.0
